Order ID,Product ID,Sum of Quantity,Sum of Discount
IN-2014-21451,FUR-BO-10004806,2,0.10000000149011612
IN-2014-21451,OFF-BI-10001326,2,0.10000000149011612
IN-2014-21500,TEC-PH-10002070,2,0.10000000149011612
IN-2014-21619,FUR-BO-10000895,6,0.3499999940395355
IN-2014-21619,OFF-BI-10004454,5,0.15000000596046448
IN-2014-21619,OFF-FA-10001621,3,0.44999998807907104
IN-2014-21731,FUR-BO-10001501,3,0
IN-2014-21731,FUR-CH-10000994,7,0
IN-2014-21731,OFF-BI-10000006,8,0
IN-2014-21759,FUR-CH-10003597,2,0.27000001072883606
IN-2014-21759,OFF-ST-10000622,2,0.17000000178813934
IN-2014-21920,OFF-AR-10001132,3,0
IN-2014-21934,OFF-BI-10004098,2,0
IN-2014-21990,FUR-CH-10004580,1,0
IN-2014-22088,OFF-AP-10003795,5,0.17000000178813934
IN-2014-22137,OFF-BI-10004986,3,0
IN-2014-22137,OFF-LA-10000244,6,0
IN-2014-22207,TEC-MA-10001711,8,0
IN-2014-22228,FUR-CH-10000351,7,0.10000000149011612
IN-2014-22228,FUR-CH-10001913,2,0.10000000149011612
IN-2014-22228,OFF-BI-10002424,3,0.10000000149011612
IN-2014-22277,OFF-ST-10003159,6,0
IN-2014-22340,OFF-PA-10000026,5,0.10000000149011612
IN-2014-22529,FUR-FU-10003658,4,0
IN-2014-22536,OFF-SU-10001731,3,0.4699999988079071
IN-2014-22557,FUR-BO-10004312,2,0.07000000029802322
IN-2014-22557,OFF-EN-10002090,2,0.4699999988079071
IN-2014-22592,FUR-FU-10003012,9,0.20000000298023224
IN-2014-22592,FUR-FU-10003214,7,0.20000000298023224
IN-2014-22606,OFF-ST-10000546,4,0
IN-2014-22606,TEC-AC-10000861,1,0
IN-2014-22718,OFF-EN-10001157,2,0
IN-2014-22718,OFF-PA-10003252,2,0
IN-2014-22767,FUR-CH-10001684,1,0
IN-2014-22774,OFF-ST-10003837,3,0.10000000149011612
IN-2014-22774,TEC-AC-10000398,7,0.10000000149011612
IN-2014-22774,TEC-AC-10004938,3,0.10000000149011612
IN-2014-22907,OFF-BI-10002301,4,0
IN-2014-22907,OFF-FA-10002617,7,0
IN-2014-23124,FUR-BO-10004852,2,0
IN-2014-23159,OFF-BI-10000168,2,0.15000000596046448
IN-2014-23173,OFF-PA-10001086,6,0
IN-2014-23173,TEC-CO-10001726,2,0
IN-2014-23236,OFF-LA-10002851,2,0
IN-2014-23383,OFF-EN-10001976,3,0
IN-2014-23397,FUR-CH-10002573,1,0.10000000149011612
IN-2014-23432,FUR-BO-10001147,7,0.3700000047683716
IN-2014-23432,OFF-EN-10002679,7,0.17000000178813934
IN-2014-23432,OFF-FA-10004606,2,0.17000000178813934
IN-2014-23467,OFF-BI-10004369,8,0
IN-2014-23467,TEC-CO-10004263,2,0
IN-2014-23481,OFF-LA-10002633,5,0
IN-2014-23488,OFF-FA-10003186,5,0
IN-2014-23579,OFF-LA-10001658,1,0.10000000149011612
IN-2014-23607,TEC-CO-10003682,10,0.10000000149011612
IN-2014-23621,FUR-FU-10001452,1,0.10000000149011612
IN-2014-23621,OFF-BI-10004120,2,0.10000000149011612
IN-2014-23621,OFF-BI-10004553,4,0.10000000149011612
IN-2014-23621,OFF-SU-10004306,6,0.10000000149011612
IN-2014-23649,TEC-AC-10002688,4,0.10000000149011612
IN-2014-23663,OFF-BI-10003265,2,0.17000000178813934
IN-2014-23663,OFF-ST-10004228,5,0.17000000178813934
IN-2014-23663,TEC-PH-10003613,3,0.17000000178813934
IN-2014-23754,OFF-EN-10002630,5,0
IN-2014-23754,OFF-PA-10004727,3,0
IN-2014-23754,TEC-AC-10002324,3,0
IN-2014-23761,FUR-BO-10000210,3,0
IN-2014-23761,OFF-PA-10003390,4,0
IN-2014-23880,FUR-BO-10004852,8,0.10000000149011612
IN-2014-23880,OFF-LA-10003141,3,0.10000000149011612
IN-2014-23894,FUR-BO-10000035,2,0.07000000029802322
IN-2014-23894,OFF-AR-10000578,5,0.27000001072883606
IN-2014-23894,OFF-FA-10000746,4,0.4699999988079071
IN-2014-23894,TEC-AC-10004938,4,0.4699999988079071
IN-2014-23922,OFF-LA-10000216,3,0
IN-2014-23922,OFF-PA-10003943,2,0
IN-2014-23922,TEC-CO-10002587,1,0
IN-2014-23929,FUR-FU-10002648,2,0
IN-2014-23929,OFF-AP-10001504,3,0
IN-2014-23929,OFF-BI-10003475,2,0
IN-2014-23929,OFF-ST-10001753,5,0
IN-2014-23950,TEC-PH-10004578,2,0
IN-2014-24013,OFF-LA-10000506,2,0.10000000149011612
IN-2014-24041,FUR-BO-10002819,3,0.07000000029802322
IN-2014-24041,OFF-AR-10004749,7,0.27000001072883606
IN-2014-24041,OFF-FA-10001596,7,0.4699999988079071
IN-2014-24090,OFF-AR-10000681,2,0
IN-2014-24118,OFF-PA-10003332,7,0.10000000149011612
IN-2014-24314,OFF-ST-10003319,2,0
IN-2014-24314,TEC-AC-10000258,5,0
IN-2014-24314,TEC-AC-10001438,7,0
IN-2014-24314,TEC-PH-10000720,5,0
IN-2014-24377,TEC-CO-10001482,6,0
IN-2014-24384,FUR-BO-10002819,7,0
IN-2014-24384,OFF-AP-10001567,5,0
IN-2014-24384,OFF-AR-10001043,7,0
IN-2014-24384,OFF-BI-10003098,3,0
IN-2014-24384,OFF-FA-10002636,3,0
IN-2014-24384,OFF-PA-10004946,2,0
IN-2014-24384,TEC-PH-10003772,2,0
IN-2014-24405,FUR-BO-10004821,6,0.07000000029802322
IN-2014-24405,OFF-BI-10001967,1,0.17000000178813934
IN-2014-24405,OFF-BI-10003142,5,0.17000000178813934
IN-2014-24419,OFF-AP-10001824,5,0.10000000149011612
IN-2014-24419,OFF-EN-10001528,1,0.10000000149011612
IN-2014-24447,OFF-AR-10002364,3,0.10000000149011612
IN-2014-24447,TEC-CO-10003702,2,0.10000000149011612
IN-2014-24461,OFF-LA-10002139,3,0.10000000149011612
IN-2014-24531,OFF-SU-10001343,2,0
IN-2014-24531,TEC-PH-10003613,7,0
IN-2014-24559,OFF-BI-10002424,3,0
IN-2014-24608,OFF-ST-10002505,6,0.10000000149011612
IN-2014-24622,FUR-BO-10003022,2,0
IN-2014-24622,OFF-BI-10002885,2,0
IN-2014-24622,OFF-BI-10003025,4,0
IN-2014-24622,OFF-EN-10002784,3,0
IN-2014-24650,OFF-BI-10004440,3,0.15000000596046448
IN-2014-24657,FUR-FU-10000556,9,0.10000000149011612
IN-2014-24657,OFF-EN-10003413,3,0.10000000149011612
IN-2014-24734,TEC-CO-10001166,2,0
IN-2014-24853,OFF-BI-10000006,6,0.10000000149011612
IN-2014-24853,OFF-FA-10004447,4,0.10000000149011612
IN-2014-24853,TEC-MA-10002242,3,0.10000000149011612
IN-2014-24902,OFF-EN-10004590,4,0.10000000149011612
IN-2014-24909,FUR-FU-10004778,6,0
IN-2014-24909,TEC-AC-10002257,4,0
IN-2014-24909,TEC-CO-10004263,6,0
IN-2014-24951,OFF-AP-10001076,2,0
IN-2014-24951,OFF-PA-10000116,5,0
IN-2014-25007,OFF-EN-10003231,3,0
IN-2014-25014,FUR-BO-10003282,5,0.10000000149011612
IN-2014-25014,FUR-BO-10004842,8,0.10000000149011612
IN-2014-25028,OFF-BI-10004685,2,0
IN-2014-25063,TEC-CO-10003354,8,0.10000000149011612
IN-2014-25091,FUR-CH-10002344,2,0
IN-2014-25091,OFF-LA-10002741,3,0
IN-2014-25091,TEC-CO-10004961,4,0
IN-2014-25147,OFF-BI-10000006,9,0.10000000149011612
IN-2014-25161,OFF-SU-10001686,3,0.10000000149011612
IN-2014-25196,OFF-AR-10001134,6,0.10000000149011612
IN-2014-25196,OFF-AR-10001965,9,0.10000000149011612
IN-2014-25196,OFF-BI-10002708,3,0.10000000149011612
IN-2014-25266,FUR-FU-10003605,2,0.10000000149011612
IN-2014-25266,TEC-AC-10003659,2,0.10000000149011612
IN-2014-25350,OFF-EN-10001976,3,0.17000000178813934
IN-2014-25462,OFF-AR-10004138,3,0.27000001072883606
IN-2014-25462,OFF-BI-10000089,4,0.17000000178813934
IN-2014-25637,OFF-FA-10002177,1,0
IN-2014-25644,FUR-BO-10004230,4,0.10000000149011612
IN-2014-25679,OFF-ST-10000344,3,0.10000000149011612
IN-2014-25840,OFF-FA-10000757,5,0
IN-2014-25847,OFF-AP-10003275,8,0
IN-2014-25854,FUR-FU-10002699,3,0.10000000149011612
IN-2014-25854,OFF-FA-10000757,4,0.10000000149011612
IN-2014-25854,OFF-LA-10002493,3,0.10000000149011612
IN-2014-25903,OFF-PA-10002073,6,0
IN-2014-25903,OFF-ST-10003017,5,0
IN-2014-25917,OFF-LA-10003141,2,0
IN-2014-25917,TEC-PH-10003487,2,0
IN-2014-25952,FUR-CH-10001895,2,0.10000000149011612
IN-2014-25952,OFF-SU-10004401,7,0.10000000149011612
IN-2014-25980,FUR-BO-10001874,3,0.10000000149011612
IN-2014-26071,TEC-CO-10004267,7,0
IN-2014-26078,OFF-PA-10004756,1,0
IN-2014-26106,OFF-LA-10004738,2,0
IN-2014-26120,OFF-AP-10000647,4,0.10000000149011612
IN-2014-26253,OFF-ST-10004464,2,0.10000000149011612
IN-2014-26260,OFF-AR-10003554,5,0.10000000149011612
IN-2014-26260,OFF-LA-10000322,2,0.10000000149011612
IN-2014-26281,FUR-BO-10003408,4,0.07000000029802322
IN-2014-26407,FUR-CH-10000430,5,0.27000001072883606
IN-2014-26470,OFF-EN-10000968,1,0
IN-2014-26470,OFF-EN-10004958,1,0
IN-2014-26470,TEC-MA-10003632,3,0
IN-2014-26498,OFF-BI-10003646,1,0.15000000596046448
IN-2014-26533,OFF-FA-10000038,3,0
IN-2014-26561,TEC-PH-10001917,1,0
IN-2014-26792,OFF-LA-10004919,12,0
IN-2014-26792,OFF-SU-10000954,3,0
IN-2014-26918,OFF-EN-10004849,6,0
IN-2014-26918,OFF-PA-10000383,2,0
IN-2014-26953,OFF-AR-10001965,6,0
IN-2014-26981,OFF-LA-10000861,5,0
IN-2014-26981,TEC-CO-10001410,1,0
IN-2014-27100,OFF-EN-10002581,3,0.10000000149011612
IN-2014-27100,TEC-MA-10002093,5,0.10000000149011612
IN-2014-27254,TEC-AC-10004704,7,0
IN-2014-27303,FUR-BO-10002390,1,0
IN-2014-27303,FUR-CH-10000602,5,0
IN-2014-27303,FUR-FU-10000921,4,0
IN-2014-27303,OFF-BI-10003142,7,0
IN-2014-27303,OFF-BI-10004440,2,0
IN-2014-27303,OFF-LA-10000688,2,0
IN-2014-27303,OFF-ST-10001186,2,0
IN-2014-27303,OFF-SU-10004575,3,0
IN-2014-27303,TEC-MA-10004424,2,0
IN-2014-27303,TEC-PH-10002683,2,0
IN-2014-27345,OFF-AR-10000027,5,0.10000000149011612
IN-2014-27352,FUR-CH-10002247,5,0.10000000149011612
IN-2014-27352,TEC-MA-10002711,1,0.10000000149011612
IN-2014-27478,FUR-BO-10000666,2,0
IN-2014-27485,OFF-AP-10002128,4,0.10000000149011612
IN-2014-27513,OFF-ST-10004830,9,0
IN-2014-27667,OFF-LA-10000271,1,0
IN-2014-27800,OFF-EN-10001627,2,0.10000000149011612
IN-2014-27800,OFF-PA-10003418,1,0.10000000149011612
IN-2014-27807,FUR-FU-10004241,6,0.10000000149011612
IN-2014-27807,OFF-AR-10000780,9,0.10000000149011612
IN-2014-27807,OFF-EN-10003715,6,0.10000000149011612
IN-2014-27807,OFF-SU-10002547,7,0.10000000149011612
IN-2014-27863,OFF-ST-10004315,1,0
IN-2014-27891,FUR-BO-10000980,1,0
IN-2014-27891,OFF-SU-10004938,4,0
IN-2014-27933,FUR-BO-10000668,5,0.07000000029802322
IN-2014-27947,OFF-AP-10000136,10,0.17000000178813934
IN-2014-27947,OFF-EN-10004885,4,0.4699999988079071
IN-2014-27954,OFF-BI-10001399,3,0
IN-2014-27954,OFF-ST-10001214,2,0
IN-2014-28038,FUR-CH-10004365,1,0
IN-2014-28136,TEC-AC-10004813,4,0
IN-2014-28157,FUR-CH-10003692,3,0
IN-2014-28192,OFF-EN-10002425,2,0
IN-2014-28192,TEC-CO-10003448,2,0
IN-2014-28234,OFF-PA-10002520,3,0
IN-2014-28234,TEC-CO-10000778,2,0
IN-2014-28241,TEC-CO-10001775,2,0.10000000149011612
IN-2014-28388,FUR-CH-10000025,7,0.10000000149011612
IN-2014-28388,FUR-CH-10002749,1,0.10000000149011612
IN-2014-28416,TEC-PH-10000297,2,0
IN-2014-28500,TEC-PH-10001002,2,0.10000000149011612
IN-2014-28570,OFF-AR-10003021,3,0.44999998807907104
IN-2014-28640,FUR-CH-10000258,7,0.27000001072883606
IN-2014-28640,OFF-EN-10002425,6,0.17000000178813934
IN-2014-28640,OFF-FA-10004362,5,0.17000000178813934
IN-2014-28675,FUR-BO-10001598,1,0
IN-2014-28675,FUR-BO-10003408,4,0
IN-2014-28675,OFF-LA-10003435,2,0
IN-2014-28675,TEC-AC-10004016,2,0
IN-2014-28717,OFF-ST-10004768,7,0.17000000178813934
IN-2014-28948,FUR-CH-10001913,4,0
IN-2014-29074,OFF-AP-10001670,6,0
IN-2014-29074,OFF-PA-10001979,14,0
IN-2014-29116,FUR-CH-10002966,1,0
IN-2014-29158,OFF-BI-10000854,9,0
IN-2014-29158,OFF-EN-10002985,4,0
IN-2014-29207,FUR-BO-10001073,2,0.3700000047683716
IN-2014-29207,TEC-AC-10002688,5,0.4699999988079071
IN-2014-29256,FUR-CH-10001664,3,0
IN-2014-29256,OFF-BI-10004181,2,0
IN-2014-29256,TEC-AC-10003217,3,0
IN-2014-29263,OFF-ST-10000287,1,0.10000000149011612
IN-2014-29270,TEC-CO-10000452,4,0
IN-2014-29291,OFF-LA-10002180,3,0
IN-2014-29291,OFF-ST-10003810,2,0
IN-2014-29403,TEC-PH-10000922,5,0.10000000149011612
IN-2014-29669,FUR-CH-10003861,3,0.27000001072883606
IN-2014-29669,OFF-BI-10002684,5,0.17000000178813934
IN-2014-29697,OFF-AR-10004486,3,0.10000000149011612
IN-2014-29697,OFF-PA-10000694,3,0.10000000149011612
IN-2014-29697,TEC-CO-10003702,6,0.10000000149011612
IN-2014-29732,OFF-AR-10002665,5,0
IN-2014-29732,OFF-BI-10000777,3,0
IN-2014-29753,OFF-LA-10003778,4,0
IN-2014-29753,OFF-ST-10000704,4,0
IN-2014-29753,TEC-AC-10001278,3,0
IN-2014-29767,FUR-BO-10001255,2,0
IN-2014-29767,FUR-FU-10004064,4,0
IN-2014-29767,TEC-MA-10001726,3,0
IN-2014-29774,OFF-PA-10003332,2,0
IN-2014-29774,TEC-CO-10001626,3,0
IN-2014-29795,OFF-AR-10001232,11,0.10000000149011612
IN-2014-29795,OFF-BI-10000871,3,0.10000000149011612
IN-2014-29893,OFF-LA-10000861,6,0
IN-2014-29900,OFF-ST-10003159,3,0.17000000178813934
IN-2014-29907,OFF-AR-10004068,3,0
IN-2014-29907,OFF-BI-10002364,7,0
IN-2014-29907,OFF-ST-10001638,4,0
IN-2014-30005,TEC-MA-10004421,5,0.10000000149011612
IN-2014-30110,FUR-TA-10000687,7,0.4699999988079071
IN-2014-30110,OFF-FA-10000248,1,0.4699999988079071
IN-2014-30173,OFF-EN-10004526,2,0.10000000149011612
IN-2014-30264,OFF-BI-10000698,1,0
IN-2014-30264,OFF-LA-10000195,5,0
IN-2014-30264,TEC-PH-10003546,3,0
IN-2014-30390,FUR-CH-10003861,3,0.27000001072883606
IN-2014-30390,FUR-TA-10001531,9,0.5699999928474426
IN-2014-30390,OFF-EN-10004486,2,0.4699999988079071
IN-2014-30453,OFF-FA-10000263,3,0.10000000149011612
IN-2014-30516,FUR-CH-10000294,3,0
IN-2014-30516,OFF-SU-10001535,5,0
IN-2014-30593,OFF-BI-10003018,9,0.10000000149011612
IN-2014-30593,TEC-CO-10003506,4,0.10000000149011612
IN-2014-30593,TEC-CO-10004404,2,0.10000000149011612
IN-2014-30649,FUR-FU-10001351,6,0
IN-2014-30768,OFF-BI-10000583,3,0.17000000178813934
IN-2014-30768,OFF-BI-10001067,2,0.17000000178813934
IN-2014-30817,FUR-CH-10002213,3,0
IN-2014-30817,OFF-AR-10001228,3,0
IN-2014-30817,OFF-SU-10004177,4,0
IN-2014-30845,OFF-PA-10003499,5,0
IN-2014-30852,FUR-CH-10003551,3,0
IN-2014-30852,FUR-FU-10001477,2,0
IN-2014-30852,OFF-SU-10002388,1,0
IN-2014-30880,TEC-MA-10001261,2,0
IN-2014-30971,TEC-AC-10004012,2,0
IN-2014-31132,OFF-BI-10002446,7,0
IN-2014-31132,OFF-PA-10004930,3,0
IN-2014-31223,TEC-CO-10001407,4,0.10000000149011612
IN-2014-31321,TEC-PH-10000822,2,0.10000000149011612
IN-2014-31356,OFF-SU-10003527,7,0.5
IN-2014-31370,FUR-FU-10000783,3,0
IN-2014-31370,OFF-PA-10000944,2,0
IN-2014-31475,FUR-FU-10002362,1,0.10000000149011612
IN-2014-31475,OFF-LA-10001830,9,0.10000000149011612
IN-2014-31475,TEC-AC-10004652,3,0.10000000149011612
IN-2014-31503,OFF-ST-10000007,5,0
IN-2014-31503,TEC-PH-10004714,4,0
IN-2014-31559,OFF-FA-10002011,9,0
IN-2014-31559,OFF-PA-10000127,7,0
IN-2014-31559,TEC-PH-10000896,8,0
IN-2014-31587,OFF-LA-10002272,2,0
IN-2014-31622,FUR-BO-10000610,4,0
IN-2014-31622,OFF-PA-10001835,8,0
IN-2014-31622,OFF-SU-10000484,4,0
IN-2014-31622,TEC-MA-10004116,1,0
IN-2014-31643,OFF-AR-10003613,5,0
IN-2014-31643,OFF-BI-10003917,2,0
IN-2014-31643,OFF-ST-10004325,2,0
IN-2014-31643,TEC-AC-10004938,5,0
IN-2014-31671,TEC-MA-10000605,5,0
IN-2014-31790,FUR-FU-10004811,4,0
IN-2014-31790,OFF-BI-10000583,3,0
IN-2014-31790,OFF-LA-10000216,2,0
IN-2014-31811,OFF-ST-10001638,1,0
IN-2014-31874,OFF-EN-10002464,3,0.10000000149011612
IN-2014-31874,OFF-LA-10000984,3,0.10000000149011612
IN-2014-31874,TEC-PH-10004402,3,0.10000000149011612
IN-2014-31902,FUR-CH-10002468,2,0
IN-2014-31916,FUR-CH-10002117,3,0.27000001072883606
IN-2014-32000,OFF-EN-10004941,2,0.10000000149011612
IN-2014-32014,FUR-BO-10003706,1,0
IN-2014-32014,OFF-AP-10002008,1,0
IN-2014-32014,OFF-BI-10000439,2,0
IN-2014-32014,OFF-FA-10001272,1,0
IN-2014-32028,FUR-CH-10001465,2,0
IN-2014-32028,OFF-FA-10004659,4,0
IN-2014-32049,FUR-BO-10004679,3,0
IN-2014-32049,FUR-FU-10000918,2,0
IN-2014-32077,OFF-AR-10003046,8,0.10000000149011612
IN-2014-32084,OFF-AR-10002144,3,0
IN-2014-32084,OFF-EN-10001528,3,0
IN-2014-32084,OFF-ST-10004228,4,0
IN-2014-32084,TEC-PH-10001457,4,0
IN-2014-32091,FUR-FU-10000666,2,0
IN-2014-32091,OFF-ST-10001824,3,0
IN-2014-32112,OFF-BI-10002627,3,0.10000000149011612
IN-2014-32168,FUR-FU-10002928,2,0
IN-2014-32266,FUR-FU-10002665,9,0
IN-2014-32266,TEC-AC-10001735,3,0
IN-2014-32266,TEC-AC-10004016,3,0
IN-2014-32308,FUR-BO-10001147,1,0
IN-2014-32378,OFF-SU-10004177,2,0.10000000149011612
IN-2014-32385,OFF-PA-10000127,7,0.10000000149011612
IN-2014-32406,FUR-BO-10000087,5,0
IN-2014-32406,OFF-AR-10002256,4,0
IN-2014-32406,OFF-BI-10003265,2,0
IN-2014-32406,OFF-LA-10002596,7,0
IN-2014-32462,OFF-LA-10002020,5,0.10000000149011612
IN-2014-32490,OFF-SU-10004497,1,0
IN-2014-32588,TEC-CO-10002911,13,0.10000000149011612
IN-2014-32609,TEC-AC-10002850,2,0
IN-2014-32609,TEC-CO-10000447,2,0
IN-2014-32637,FUR-CH-10001204,1,0.10000000149011612
IN-2014-32651,TEC-AC-10001500,6,0
IN-2014-32665,FUR-BO-10003706,2,0.5
IN-2014-32665,OFF-BI-10000854,3,0.5
IN-2014-32665,OFF-BI-10003367,2,0.5
IN-2014-32665,OFF-ST-10001357,2,0.5
IN-2014-32728,FUR-TA-10002095,1,0
IN-2014-32735,OFF-AR-10004749,5,0.10000000149011612
IN-2014-32735,OFF-FA-10004664,3,0.10000000149011612
IN-2014-32735,OFF-PA-10003731,2,0.10000000149011612
IN-2014-32770,FUR-FU-10003605,3,0
IN-2014-32770,TEC-CO-10003951,2,0
IN-2014-32770,TEC-PH-10003856,4,0
IN-2014-32770,TEC-PH-10004358,5,0
IN-2014-32784,TEC-PH-10002601,2,0
IN-2014-32812,FUR-CH-10000432,4,0.27000001072883606
IN-2014-32812,FUR-FU-10000496,1,0.27000001072883606
IN-2014-32812,OFF-AR-10000578,4,0.17000000178813934
IN-2014-32812,OFF-FA-10001526,4,0.17000000178813934
IN-2014-32812,OFF-LA-10002765,4,0.17000000178813934
IN-2014-32812,TEC-CO-10000560,2,0.3700000047683716
IN-2014-32812,TEC-CO-10003250,2,0.3700000047683716
IN-2014-32812,TEC-MA-10004553,5,0.17000000178813934
IN-2014-33092,OFF-SU-10002709,2,0.10000000149011612
IN-2014-33099,FUR-FU-10003214,2,0.10000000149011612
IN-2014-33099,OFF-BI-10001400,2,0.10000000149011612
IN-2014-33281,FUR-CH-10003097,3,0.10000000149011612
IN-2014-33386,OFF-LA-10003381,9,0
IN-2014-33407,TEC-AC-10003753,2,0.10000000149011612
IN-2014-33407,TEC-CO-10003448,5,0.10000000149011612
IN-2014-33498,OFF-AP-10000775,2,0.5
IN-2014-33498,OFF-FA-10000757,2,0.5
IN-2014-33498,OFF-FA-10002890,4,0.5
IN-2014-33498,OFF-ST-10004060,2,0.5
IN-2014-33666,OFF-BI-10003309,5,0
IN-2014-33666,OFF-EN-10003508,1,0
IN-2014-33666,TEC-PH-10004509,8,0
IN-2014-33701,OFF-SU-10004848,4,0.10000000149011612
IN-2014-33729,FUR-BO-10004648,5,0
IN-2014-33729,FUR-FU-10004509,2,0
IN-2014-33792,FUR-FU-10004064,1,0
IN-2014-33792,OFF-FA-10003437,3,0
IN-2014-33834,FUR-FU-10001933,3,0
IN-2014-33834,OFF-AR-10002109,3,0
IN-2014-33869,OFF-AP-10000391,2,0
IN-2014-33869,OFF-BI-10003166,3,0
IN-2014-33869,OFF-FA-10001082,2,0
IN-2014-33869,OFF-ST-10003020,3,0
IN-2014-33869,TEC-AC-10001639,3,0
IN-2014-33869,TEC-CO-10003574,4,0
IN-2014-34009,FUR-CH-10000430,7,0.10000000149011612
IN-2014-34009,OFF-AR-10001208,3,0.10000000149011612
IN-2014-34009,TEC-MA-10001475,3,0.10000000149011612
IN-2014-34128,FUR-TA-10001531,5,0
IN-2014-34128,OFF-AR-10004900,1,0
IN-2014-34128,OFF-BI-10002907,1,0
IN-2014-34128,OFF-FA-10003615,3,0
IN-2014-34163,OFF-AR-10003684,2,0
IN-2014-34163,TEC-AC-10001616,9,0
IN-2014-34226,TEC-PH-10003002,3,0
IN-2014-34282,OFF-BI-10002190,7,0
IN-2014-34317,FUR-BO-10001372,3,0.10000000149011612
IN-2014-34317,OFF-BI-10003309,6,0.20000000298023224
IN-2014-34317,TEC-AC-10002244,9,0.10000000149011612
IN-2014-34317,TEC-AC-10003659,2,0.10000000149011612
IN-2014-34317,TEC-PH-10003891,4,0.10000000149011612
IN-2014-34352,TEC-MA-10000605,2,0.10000000149011612
IN-2014-34422,FUR-BO-10004507,2,0.07000000029802322
IN-2014-34429,OFF-PA-10004495,2,0
IN-2014-34450,FUR-CH-10002631,7,0
IN-2014-34534,OFF-BI-10000089,2,0.15000000596046448
IN-2014-34569,OFF-PA-10000382,7,0
IN-2014-34576,TEC-AC-10001664,2,0
IN-2014-34576,TEC-PH-10003927,5,0
IN-2014-34632,FUR-BO-10003887,6,0.3700000047683716
IN-2014-34632,FUR-FU-10000394,1,0.27000001072883606
IN-2014-34632,FUR-FU-10002362,2,0.27000001072883606
IN-2014-34632,OFF-AP-10003621,5,0.17000000178813934
IN-2014-34632,OFF-BI-10000006,5,0.17000000178813934
IN-2014-34632,OFF-EN-10003619,3,0.17000000178813934
IN-2014-34639,OFF-ST-10003547,6,0
IN-2014-34639,TEC-PH-10004300,5,0
IN-2014-34653,OFF-AR-10002417,3,0
IN-2014-34653,OFF-SU-10001731,3,0
IN-2014-34653,TEC-PH-10004300,3,0
IN-2014-34723,FUR-CH-10003009,2,0.10000000149011612
IN-2014-34723,TEC-AC-10002221,3,0.10000000149011612
IN-2014-34723,TEC-PH-10004655,2,0.10000000149011612
IN-2014-34786,OFF-FA-10001246,2,0
IN-2014-34842,OFF-AP-10002017,4,0
IN-2014-34863,OFF-ST-10000268,2,0
IN-2014-34870,OFF-AP-10000391,2,0
IN-2014-34870,OFF-BI-10001645,3,0
IN-2014-34877,TEC-PH-10003488,6,0
IN-2014-35003,FUR-CH-10003965,5,0.10000000149011612
IN-2014-35003,OFF-AR-10004068,2,0.10000000149011612
IN-2014-35003,OFF-EN-10002581,2,0.10000000149011612
IN-2014-35003,OFF-PA-10004379,3,0.10000000149011612
IN-2014-35003,OFF-SU-10000723,13,0.10000000149011612
IN-2014-35003,TEC-MA-10000868,2,0.10000000149011612
IN-2014-35115,FUR-CH-10002944,2,0
IN-2014-35157,OFF-AP-10003497,4,0
IN-2014-35157,OFF-FA-10003838,4,0
IN-2014-35157,OFF-FA-10004298,2,0
IN-2014-35157,OFF-FA-10004527,2,0
IN-2014-35157,OFF-SU-10000207,3,0
IN-2014-35157,OFF-SU-10004766,2,0
IN-2014-35157,TEC-CO-10002658,4,0
IN-2014-35171,FUR-CH-10004049,2,0.10000000149011612
IN-2014-35171,OFF-EN-10000219,6,0.10000000149011612
IN-2014-35171,OFF-EN-10004473,1,0.10000000149011612
IN-2014-35171,OFF-FA-10003782,6,0.10000000149011612
IN-2014-35171,OFF-ST-10000344,3,0.10000000149011612
IN-2014-35213,OFF-LA-10000984,1,0
IN-2014-35213,OFF-SU-10004077,3,0
IN-2014-35227,FUR-FU-10000482,7,0.25
IN-2014-35248,OFF-SU-10003085,5,0
IN-2014-35297,FUR-BO-10002423,2,0.3499999940395355
IN-2014-35297,FUR-CH-10003616,5,0.25
IN-2014-35311,OFF-FA-10004527,2,0.10000000149011612
IN-2014-35346,OFF-EN-10002434,3,0
IN-2014-35346,OFF-ST-10001743,1,0
IN-2014-35346,OFF-ST-10002791,3,0
IN-2014-35395,OFF-ST-10003445,3,0
IN-2014-35423,OFF-FA-10002635,3,0.10000000149011612
IN-2014-35479,FUR-FU-10000921,2,0
IN-2014-35507,OFF-FA-10000746,6,0
IN-2014-35528,TEC-PH-10000030,7,0.17000000178813934
IN-2014-35619,OFF-ST-10000327,3,0
IN-2014-35731,OFF-ST-10004847,1,0
IN-2014-35766,OFF-LA-10000732,3,0.10000000149011612
IN-2014-35766,OFF-PA-10004968,3,0.10000000149011612
IN-2014-35766,OFF-ST-10004871,3,0.10000000149011612
IN-2014-35766,OFF-SU-10001407,3,0.10000000149011612
IN-2014-35766,TEC-AC-10003889,3,0.10000000149011612
IN-2014-35766,TEC-PH-10002683,5,0.10000000149011612
IN-2014-35899,FUR-BO-10003793,5,0.3700000047683716
IN-2014-35983,FUR-CH-10000994,5,0
IN-2014-35983,OFF-BI-10003646,2,0
IN-2014-35983,TEC-MA-10002680,7,0
IN-2014-36032,OFF-LA-10000668,3,0
IN-2014-36039,FUR-FU-10004464,5,0
IN-2014-36039,OFF-FA-10002459,7,0
IN-2014-36046,OFF-AR-10002797,3,0.27000001072883606
IN-2014-36186,FUR-CH-10000026,3,0
