city,Latitude,Longitude,Country,ID
Skovorodino,53.9833,123.9333,Russia,46696
Cooma,-36.235,149.1258,Australia,46697
Limbazi,57.5147,24.7131,Latvia,46698
Carnarvon,-30.9667,22.1333,South Africa,46699
Awjilah,29.1081,21.2869,Libya,46700
Seymour,-37.03,145.13,Australia,46701
Port Augusta,-32.4925,137.7658,Australia,46702
Madona,56.8542,26.2206,Latvia,46703
Mazoe,-17.5167,30.9667,Zimbabwe,46704
Ros Comain,53.6333,-8.1833,Ireland,46705
Kerema,-7.927,145.838,Papua New Guinea,46706
Northam,-31.6531,116.6661,Australia,46707
Cliza,-17.6,-65.9333,Bolivia,46708
Roma,-26.5733,148.7869,Australia,46709
Bogatic,44.8333,19.4833,Serbia,46710
Oficina Maria Elena,-22.3451,-69.6615,Chile,46711
Newman,-23.3539,119.7319,Australia,46712
Ingeniero Guillermo N. Juarez,-23.9,-61.85,Argentina,46713
Port Saint John's,-31.6288,29.5369,South Africa,46714
Ndende,-2.3829,11.3833,Gabon,46715
Verkhnevilyuysk,63.45,120.3,Russia,46716
Zouar,20.45,16.5167,Chad,46717
Deniliquin,-35.5297,144.9569,Australia,46718
Shar,49.5858,81.0478,Kazakhstan,46719
Pasvalys,56.0611,24.4,Lithuania,46720
Melut,10.4337,32.2,South Sudan,46721
Comandante Luis Piedra Buena,-49.983,-68.91,Argentina,46722
Omutninsk,58.6667,52.1833,Russia,46723
Siteki,-26.455,31.952,Eswatini,46724
Medveda,42.8333,21.5833,Serbia,46725
Sal Rei,16.176,-22.9171,Cabo Verde,46726
San Carlos,-17.4044,-63.7325,Bolivia,46727
Dalaba,10.656,-12.272,Guinea,46728
Yeppoon,-23.1288,150.7444,Australia,46729
Funafuti,-8.5167,179.2,Tuvalu,46730
Lorengau,-2.0208,147.2667,Papua New Guinea,46731
Derzhavinsk,51.1,66.3167,Kazakhstan,46732
Omaruru,-21.4183,15.9539,Namibia,46733
Vanrhynsdorp,-31.6167,18.7333,South Africa,46734
Punakha,27.5833,89.8583,Bhutan,46735
Ingeniero Jacobacci,-41.3,-69.5833,Argentina,46736
Jakar,27.55,90.7333,Bhutan,46737
Phalombe,-15.8,35.65,Malawi,46738
Queanbeyan,-35.3533,149.2342,Australia,46739
Tumut,-35.3047,148.2228,Australia,46740
Kavadarci,41.4328,22.0117,North Macedonia,46741
Palikir,6.9172,158.1589,"Micronesia, Federated States of",46742
Las Lajas,-38.6,-70.3,Argentina,46743
Moss,59.4339,10.6575,Norway,46744
Ub,44.45,20.0667,Serbia,46745
Kupiskis,55.8333,24.9667,Lithuania,46746
Aluksne,57.4239,27.0503,Latvia,46747
Espargos,16.7546,-22.9453,Cabo Verde,46748
Gizo,-8.1056,156.8389,Solomon Islands,46749
Veintiocho de Noviembre,-51.65,-72.3,Argentina,46750
Bella Vista,-22.1296,-56.52,Paraguay,46751
Umba,66.6814,34.3455,Russia,46752
Menges,46.1626,14.568,Slovenia,46753
Bac,45.3833,19.2333,Serbia,46754
Junik,42.4758,20.2772,Kosovo,46755
Viqueque,-8.8575,126.3647,Timor-Leste,46756
Yamba,-29.4333,153.35,Australia,46757
Kolonia,6.9639,158.2081,"Micronesia, Federated States of",46758
Alausi,-2.19,-78.85,Ecuador,46759
Cabrayil,39.4,47.0261,Azerbaijan,46760
Dinguiraye,11.299,-10.726,Guinea,46761
San Javier,-16.2748,-62.5072,Bolivia,46762
Schaan,47.1667,9.5097,Liechtenstein,46763
Sezana,45.7034,13.8706,Slovenia,46764
Zagorje,46.1342,14.9942,Slovenia,46765
Chepes,-31.35,-66.6,Argentina,46766
Outjo,-20.1069,16.1503,Namibia,46767
Lucea,18.45,-78.1833,Jamaica,46768
Maltahohe,-24.85,16.9833,Namibia,46769
Mitoma,-0.615,30.045,Uganda,46770
Glarus,47.0333,9.0667,Switzerland,46771
Tazovskiy,67.4833,78.7167,Russia,46772
Radovljica,46.3425,14.1721,Slovenia,46773
Veinticinco de Mayo,-37.7712,-67.7174,Argentina,46774
Permet,40.2333,20.35,Albania,46775
Luqa,35.8597,14.4892,Malta,46776
Zarasai,55.7306,26.2472,Lithuania,46777
Trakai,54.6333,24.9333,Lithuania,46778
Briceni,48.3611,27.0839,Moldova,46779
Soldanesti,47.8161,28.7972,Moldova,46780
Echternach,49.8117,6.4217,Luxembourg,46781
Mundybash,53.2333,87.3167,Russia,46782
Kaitaia,-35.1125,173.2628,New Zealand,46783
Rutana,-3.9236,30.0061,Burundi,46784
Berovo,41.7078,22.8564,North Macedonia,46785
Idrija,46.0025,14.0275,Slovenia,46786
Preili,56.2942,26.7247,Latvia,46787
Sirvintos,55.05,24.95,Lithuania,46788
Lobamba,-26.4667,31.2,Eswatini,46789
Ranillug,42.4922,21.5989,Kosovo,46790
Aiyomojok,5.7504,8.9833,Cameroon,46791
Moletai,55.2333,25.4167,Lithuania,46792
Canillo,42.5667,1.6,Andorra,46793
Biloela,-24.4002,150.5133,Australia,46794
Appenzell,47.3306,9.4086,Switzerland,46795
Piggs Peak,-25.961,31.247,Eswatini,46796
Stratford,-39.341,174.284,New Zealand,46797
Uncia,-18.4681,-66.5647,Bolivia,46798
Xocavand,39.795,47.1117,Azerbaijan,46799
Marigot,18.0706,-63.0847,Saint Martin,46800
Tiksi,71.6269,128.835,Russia,46801
Masunga,-20.6245,27.4488,Botswana,46802
Makarov,48.6333,142.8,Russia,46803
Novi Knezevac,46.05,20.1,Serbia,46804
Cacheu,12.2667,-16.1667,Guinea-Bissau,46805
Vaduz,47.1406,9.5222,Liechtenstein,46806
Nieuw Amsterdam,5.8833,-55.0833,Suriname,46807
Chonchi,-42.6219,-73.7742,Chile,46808
Stawell,-37.05,142.7667,Australia,46809
Hermanus,-34.4167,19.25,South Africa,46810
Babak,39.1519,45.4417,Azerbaijan,46811
Vadso,70.0733,29.7497,Norway,46812
Balvi,57.1292,27.2667,Latvia,46813
Ulbroka,56.9408,24.2861,Latvia,46814
Sisimiut,66.9389,-53.6722,Greenland,46815
Muisne,0.6108,-80.0186,Ecuador,46816
Vossevangen,60.63,6.441,Norway,46817
Okhotsk,59.383,143.217,Russia,46818
Fort-Shevchenko,44.5167,50.2667,Kazakhstan,46819
Mwatate,-3.505,38.3772,Kenya,46820
Polva,58.0603,27.0694,Estonia,46821
Byron Bay,-28.6431,153.615,Australia,46822
Kazlu Ruda,54.7492,23.4865,Lithuania,46823
Mamushe,42.3308,20.7269,Kosovo,46824
Namanga,-2.55,36.7833,Kenya,46825
Bakal,54.9333,58.8167,Russia,46826
Crnomelj,45,34,Slovenia,46827
General Conesa,-40.1,-64.4167,Argentina,46828
San Antonio de los Cobres,-24.2178,-66.32,Argentina,46829
Petnjica,42.9089,19.9644,Montenegro,46830
Mali,12.084,-12.301,Guinea,46831
Mali Idos,45.7069,19.6644,Serbia,46832
Muramvya,-3.25,29.6,Burundi,46833
Bilibino,68.05,166.45,Russia,46834
Tura,64.2833,100.2167,Russia,46835
Sakiai,54.9556,23.0444,Lithuania,46836
Goondiwindi,-28.5461,150.3097,Australia,46837
Ouadda,8.0667,22.4,Central African Republic,46838
San Quintin,30.4837,-115.95,Mexico,46839
Wiltz,49.9661,5.9325,Luxembourg,46840
Thaba-Tseka,-29.5333,28.6,Lesotho,46841
Richmond,-33.6,150.75,Australia,46842
Kratovo,42.0783,22.175,North Macedonia,46843
Buguruslan,53.6583,52.4358,Russia,46844
Kovacica,45.1117,20.6214,Serbia,46845
Cospicua,35.8822,14.5222,Malta,46846
Cobram,-35.9667,145.65,Australia,46847
San Ramon,-13.2672,-64.6172,Bolivia,46848
Witu,-2.3796,40.43,Kenya,46849
Medvode,46.1382,14.4147,Slovenia,46850
San Matias,-16.3611,-58.4053,Bolivia,46851
Viligili,0.7569,73.4361,Maldives,46852
Skuodas,56.2667,21.5333,Lithuania,46853
Bajram Curri,42.3583,20.0761,Albania,46854
Hohenau,-27.0796,-55.75,Paraguay,46855
Napak,2.1156,34.2267,Uganda,46856
Torghay,49.626,63.499,Kazakhstan,46857
Triesen,47.1,9.5333,Liechtenstein,46858
Albina,5.5,-54.05,Suriname,46859
Tarrafal,16.566,-24.357,Cabo Verde,46860
Thinadhoo,0.5302,72.9965,Maldives,46861
Saint-Pierre,46.7817,-56.1736,Saint Pierre and Miquelon,46862
Mayumba,-3.4167,10.65,Gabon,46863
Kalangala,-0.3214,32.2919,Uganda,46864
Jinzhong,26.3504,103.4167,China,46865
Slovenske Konjice,46.3383,15.4233,Slovenia,46866
Danilovgrad,42.61,19.05,Montenegro,46867
Liquica,-8.5875,125.3419,Timor-Leste,46868
Chernyshevskiy,63.0128,112.4714,Russia,46869
Rapla,58.9944,24.8011,Estonia,46870
Karibib,-21.939,15.853,Namibia,46871
Smiltene,57.4242,25.9064,Latvia,46872
Villa del Rosario,-24.4196,-57.1,Paraguay,46873
Rogaska Slatina,46.2375,15.6397,Slovenia,46874
Catio,11.2833,-15.25,Guinea-Bissau,46875
Roatan,16.33,-86.519,Honduras,46876
Kekava,56.8266,24.23,Latvia,46877
Punta Gorda,16.1,-88.8,Belize,46878
Bolama,11.5776,-15.4742,Guinea-Bissau,46879
McMinns Lagoon,-12.5329,131.05,Australia,46880
Scone,-32.0833,150.85,Australia,46881
Pale,-1.4069,5.6322,Equatorial Guinea,46882
Zalec,46.251,15.1639,Slovenia,46883
Singleton,-32.5667,151.1697,Australia,46884
Qasr al Farafirah,27.0671,27.9666,Egypt,46885
Puerto Casado,-22.2896,-57.94,Paraguay,46886
Ignalina,55.3406,26.1605,Lithuania,46887
Samtse,27.0333,89.0833,Bhutan,46888
Grevenmacher,49.6806,6.4417,Luxembourg,46889
Gevgelija,41.1392,22.5025,North Macedonia,46890
Wonthaggi,-38.6056,145.5917,Australia,46891
Hrastnik,46.1479,15.1528,Slovenia,46892
Sembe,1.6553,14.5708,Congo (Brazzaville),46893
Lithgow,-33.4833,150.15,Australia,46894
Valdez,1.25,-79,Ecuador,46895
Sentjur,46.2176,15.396,Slovenia,46896
Ust'-Kamchatsk,56.2167,162.55,Russia,46897
Bled,46.3688,14.114,Slovenia,46898
Mitzic,0.7833,11.5667,Gabon,46899
Mekambo,1.0171,13.9333,Gabon,46900
Xaghra,36.0503,14.2675,Malta,46901
Vrapciste,41.8337,20.8851,North Macedonia,46902
Ordino,42.555,1.5331,Andorra,46903
Jogeva,58.7469,26.4,Estonia,46904
Irig,45.1011,19.8583,Serbia,46905
Segezha,63.7333,34.3167,Russia,46906
Albury,-36.0806,146.9158,Australia,46907
Brownsweg,5.0164,-55.1669,Suriname,46908
Yegoryevsk,55.3833,39.05,Russia,46909
Tuzi,42.3656,19.3314,Montenegro,46910
Carrick on Shannon,53.9469,-8.09,Ireland,46911
Ponta do Sol,17.202,-25.093,Cabo Verde,46912
Ilulissat,69.2167,-51.1,Greenland,46913
Halba,34.5506,36.0781,Lebanon,46914
Ghaxaq,35.8483,14.5172,Malta,46915
Shira,54.4939,89.9628,Russia,46916
Coka,45.9333,20.15,Serbia,46917
Silale,55.4833,22.1833,Lithuania,46918
Svolvaer,68.2333,14.5667,Norway,46919
Komatipoort,-25.4333,31.95,South Africa,46920
Swellendam,-34.0231,20.44,South Africa,46921
Klaksvik,62.2375,-6.539,Faroe Islands,46922
Westport,-41.755,171.599,New Zealand,46923
Finnsnes,69.2406,18.0086,Norway,46924
Balzers,47.0667,9.5,Liechtenstein,46925
Sangar,63.9241,127.4739,Russia,46926
Betanzos,-19.5533,-65.4536,Bolivia,46927
Bongandanga,1.51,21.05,Congo (Kinshasa),46928
Prevalje,46.5438,14.9119,Slovenia,46929
Perito Moreno,-46.5886,-70.9242,Argentina,46930
Outapi,-17.5044,14.9847,Namibia,46931
Sayanogorsk,53.05,91.45,Russia,46932
Valka,57.7753,26.0214,Latvia,46933
Opovo,45.0514,20.4247,Serbia,46934
Otar,43.5375,75.2089,Kazakhstan,46935
Sevnica,46.0092,15.3041,Slovenia,46936
Kununurra,-15.7736,128.7386,Australia,46937
Nadur,36.0381,14.295,Malta,46938
Camargo,-20.6403,-65.2103,Bolivia,46939
Fuerte Olimpo,-21.0696,-57.9,Paraguay,46940
Gobernador Gregores,-48.7667,-70.25,Argentina,46941
Pakruojis,55.9833,23.85,Lithuania,46942
Svencionys,55.1333,26.1556,Lithuania,46943
Bururi,-3.9333,29.6167,Burundi,46944
Al Qasr,25.6959,28.8837,Egypt,46945
Eschen,47.2167,9.5167,Liechtenstein,46946
Victorica,-36.2167,-65.45,Argentina,46947
Susa,39.7602,46.7504,Azerbaijan,46948
Qivraq,39.3994,45.1151,Azerbaijan,46949
Mauren,47.2167,9.5333,Liechtenstein,46950
Marsa,35.8833,14.4947,Malta,46951
Karasburg,-28.0172,18.7478,Namibia,46952
Samaipata,-18.1794,-63.8756,Bolivia,46953
Magdalena,-13.2606,-64.0528,Bolivia,46954
Saryshaghan,46.1167,73.6167,Kazakhstan,46955
Tepelene,40.2965,20.0186,Albania,46956
Ingham,-18.6508,146.1572,Australia,46957
Ilirska Bistrica,45.5679,14.2527,Slovenia,46958
Dehiba,32.0167,10.7,Tunisia,46959
Nwoya,2.635,32,Uganda,46960
Bekily,-24.2162,45.3166,Madagascar,46961
Comandante Fontana,-25.3333,-59.6833,Argentina,46962
Narrogin,-32.936,117.178,Australia,46963
Batagay,67.656,134.635,Russia,46964
Black River,18.0257,-77.8509,Jamaica,46965
Kuala Belait,4.5828,114.1918,Brunei,46966
Victor Harbor,-35.55,138.6167,Australia,46967
I-n-Amguel,23.6936,5.1647,Algeria,46968
Ruse,46.5383,15.5153,Slovenia,46969
La Palma,8.3982,-78.1402,Panama,46970
Omsukchan,62.5333,155.8,Russia,46971
Novyy Uoyan,56.135,111.7339,Russia,46972
Manjimup,-34.2411,116.1464,Australia,46973
Calheta de Sao Miguel,15.1875,-23.5917,Cabo Verde,46974
Krusevo,41.37,21.2483,North Macedonia,46975
Naifaru,5.4444,73.3657,Maldives,46976
Bensonville,6.4456,-10.6097,Liberia,46977
Berri,-34.2833,140.6,Australia,46978
Pevek,69.7,170.2833,Russia,46979
Port Hedland,-20.31,118.6011,Australia,46980
Wabag,-5.4833,143.7,Papua New Guinea,46981
Corovode,40.5042,20.2272,Albania,46982
San Marino,43.9346,12.4473,San Marino,46983
Kalvarija,54.4147,23.2281,Lithuania,46984
Pieta,35.8931,14.4936,Malta,46985
Cerknica,45.7964,14.3581,Slovenia,46986
Remich,49.5444,6.3667,Luxembourg,46987
El Maiten,-42.05,-71.1667,Argentina,46988
Avarua,-21.207,-159.771,Cook Islands,46989
Belmopan,17.2522,-88.7639,Belize,46990
Manica,-18.9344,32.8756,Mozambique,46991
Aliwal North,-30.7,26.7,South Africa,46992
Balzan,35.8981,14.4533,Malta,46993
Qobustan,40.5336,48.9282,Azerbaijan,46994
Robertsport,6.75,-11.3667,Liberia,46995
Karmah an Nuzul,19.6008,30.4097,Sudan,46996
Trebnje,45.9104,15.0086,Slovenia,46997
Trzin,46.1353,14.56,Slovenia,46998
Bethanie,-26.5006,17.16,Namibia,46999
Klin,56.3333,36.7333,Russia,47000
Bir Mogrein,25.2167,-11.6167,Mauritania,47001
Lazdijai,54.2347,23.5167,Lithuania,47002
Butalangu,0.8228,32.2428,Uganda,47003
Neiafu,-18.6508,-173.9831,Tonga,47004
Vitim,59.4515,112.5578,Russia,47005
P'ungsan,40.8175,128.1553,"Korea, North",47006
Esperanza,27.58,-109.9298,Mexico,47007
Kondopoga,62.2,34.2833,Russia,47008
Plandiste,45.2269,21.1217,Serbia,47009
Sicasica,-17.3333,-67.7333,Bolivia,47010
Vergara,-32.95,-53.9333,Uruguay,47011
Miklavz na Dravskem Polju,46.5058,15.6972,Slovenia,47012
Decan,42.5378,20.2911,Kosovo,47013
Piran,45.5283,13.5683,Slovenia,47014
Agdam,39.9833,46.9167,Azerbaijan,47015
Teseney,15.11,36.6575,Eritrea,47016
Erseke,40.3333,20.6833,Albania,47017
Ulaan-Uul,44.3337,111.2333,Mongolia,47018
Cherskiy,68.7501,161.33,Russia,47019
Grand Turk,21.459,-71.139,Turks and Caicos Islands,47020
Padilla,-19.3,-64.3,Bolivia,47021
Lavumisa,-27.2962,31.9,Eswatini,47022
Sempeter pri Gorici,45.9284,13.6378,Slovenia,47023
Massenya,11.4,16.1667,Chad,47024
Palana,59.084,159.95,Russia,47025
Trzic,46.3581,14.293,Slovenia,47026
Ziri,46.0469,14.1097,Slovenia,47027
Pembroke,35.9264,14.4808,Malta,47028
Makedonski Brod,41.5133,21.2153,North Macedonia,47029
Katanning,-33.6908,117.5553,Australia,47030
Imgarr,35.9197,14.3664,Malta,47031
Zyryanka,65.736,150.89,Russia,47032
Cankuzo,-3.2194,30.5528,Burundi,47033
De-Kastri,51.4666,140.7833,Russia,47034
Tessalit,20.2011,1.0125,Mali,47035
Ribnica,45.74,14.7308,Slovenia,47036
Dingli,35.8603,14.3814,Malta,47037
Puke,42.05,19.9,Albania,47038
Sao Joao dos Angolares,0.1333,6.65,Sao Tome and Principe,47039
Mojkovac,42.96,19.58,Montenegro,47040
Janjanbureh,13.5341,-14.7662,"Gambia, The",47041
Usakos,-22,15.6,Namibia,47042
Lismore,-28.8167,153.2833,Australia,47043
Villa Ygatimi,-24.0796,-55.5,Paraguay,47044
Domagnano,43.95,12.4667,San Marino,47045
Igarka,67.4667,86.5833,Russia,47046
Merimbula,-36.8981,149.9011,Australia,47047
Marsaxlokk,35.8417,14.5447,Malta,47048
Kirkenes,69.7271,30.0451,Norway,47049
Tolmin,46.1857,13.7352,Slovenia,47050
Ceduna,-32.1167,133.6667,Australia,47051
Port Douglas,-16.4834,145.4652,Australia,47052
Mongar,27.275,91.24,Bhutan,47053
Ligonha,-15.1757,37.74,Mozambique,47054
Paita,-5.0911,-81.1064,Peru,47055
Kirakira,-10.4544,161.9205,Solomon Islands,47056
La Paloma,-34.65,-54.1667,Uruguay,47057
Wallaroo,-33.9167,137.6167,Australia,47058
Teeli,51.0086,90.2092,Russia,47059
Proserpine,-20.4016,148.5808,Australia,47060
Uspallata,-32.5667,-69.3167,Argentina,47061
Alibunar,45.0808,20.9658,Serbia,47062
Cantemir,46.2781,28.2008,Moldova,47063
Nonthaburi,13.8667,100.5167,Thailand,47064
Darregueira,-37.6996,-63.1666,Argentina,47065
Kaberamaido,1.7667,33.1522,Uganda,47066
Malisheve,42.4822,20.7458,Kosovo,47067
Trancas,-26.2172,-65.2831,Argentina,47068
Zhigansk,66.7667,123.3833,Russia,47069
Bukachacha,52.9833,116.9166,Russia,47070
Ugol'nyye Kopi,64.7333,177.7,Russia,47071
Lukulu,-14.4083,23.2667,Zambia,47072
Fish Town,5.1964,-7.8756,Liberia,47073
Turangi,-38.989,175.81,New Zealand,47074
Imqabba,35.8442,14.4669,Malta,47075
Xewkija,36.0331,14.2583,Malta,47076
Weipa,-12.63,141.8786,Australia,47077
Lasko,46.1563,15.2386,Slovenia,47078
Pofadder,-29.1286,19.3947,South Africa,47079
Lenart v Slovenskih Goricah,46.5755,15.8306,Slovenia,47080
Smithton,-40.8417,145.125,Australia,47081
Demir Kapija,41.4114,22.2422,North Macedonia,47082
The Valley,18.2208,-63.0517,Anguilla,47083
Rietavas,55.7167,21.9333,Lithuania,47084
Ljutomer,46.5208,16.1975,Slovenia,47085
Jurado,7.1114,-77.7714,Colombia,47086
Metlika,45.6517,15.32,Slovenia,47087
Rorvik,64.868,11.2053,Norway,47088
Ankaran,45.5793,13.7379,Slovenia,47089
Brezovica,46.0207,14.4178,Slovenia,47090
Ghajnsielem,36.0269,14.2903,Malta,47091
Sinnamary,5.38,-52.96,French Guiana,47092
Mezica,46.5206,14.8536,Slovenia,47093
Kirs,59.35,52.25,Russia,47094
Evinayong,1.45,10.5667,Equatorial Guinea,47095
Clare,-33.8333,138.6,Australia,47096
Kardla,58.9981,22.7467,Estonia,47097
Saulkrasti,57.2636,24.4164,Latvia,47098
Heredia,9.9985,-84.1169,Costa Rica,47099
Brandfort,-28.7014,26.4589,South Africa,47100
Ocnita,48.3853,27.4392,Moldova,47101
Fuzuli,39.6003,47.1431,Azerbaijan,47102
Kudahuvadhoo,2.6711,72.8935,Maldives,47103
Iklin,35.9042,14.4544,Malta,47104
Colonia,9.5167,138.1333,"Micronesia, Federated States of",47105
Sencur,46.243,14.4181,Slovenia,47106
Srednekolymsk,67.4667,153.7167,Russia,47107
Khatanga,71.9797,102.4728,Russia,47108
Golubovci,42.3344,19.2253,Montenegro,47109
Birstonas,54.6,24.0333,Lithuania,47110
Dravograd,46.5903,15.0236,Slovenia,47111
Gornja Radgona,46.681,15.9883,Slovenia,47112
Ainaro,-8.9969,125.505,Timor-Leste,47113
Lija,35.9014,14.4472,Malta,47114
Aasiaat,68.7097,-52.8694,Greenland,47115
Zelezniki,46.2182,14.1592,Slovenia,47116
Mopipi,-21.1833,24.8833,Botswana,47117
Ust'-Maya,60.4566,134.5433,Russia,47118
Porto Ingles,15.1375,-23.2083,Cabo Verde,47119
Arroyos y Esteros,-25.05,-57.09,Paraguay,47120
Qaqortoq,60.7222,-46.0403,Greenland,47121
Tearce,42.0775,21.0519,North Macedonia,47122
Trashigang,27.3326,91.5528,Bhutan,47123
Skofljica,45.9836,14.5761,Slovenia,47124
Abai,-26.0296,-55.94,Paraguay,47125
Taoudenni,22.6666,-3.9834,Mali,47126
Kalkara,35.8892,14.5294,Malta,47127
San Lorenzo,-21.4167,-64.7494,Bolivia,47128
Lethem,3.3833,-59.8,Guyana,47129
Tifariti,26.158,-10.567,Morocco,47130
Mahibadhoo,3.7575,72.9686,Maldives,47131
Gudja,35.8483,14.5025,Malta,47132
Bir Anzarane,23.8918,-14.5364,Morocco,47133
Al Jaghbub,29.7504,24.5166,Libya,47134
Zebbug,36.0708,14.2369,Malta,47135
Lendava,46.5662,16.4499,Slovenia,47136
Bogdanci,41.2031,22.5728,North Macedonia,47137
Ribeira Grande,17.183,-25.065,Cabo Verde,47138
Rogasovci,46.8,16.0333,Slovenia,47139
Sostanj,46.3798,15.0482,Slovenia,47140
Zrece,46.375,15.3853,Slovenia,47141
Sowa Town,-20.5636,26.2244,Botswana,47142
Bopolu,7.0667,-10.4875,Liberia,47143
Hokitika,-42.7167,170.9667,New Zealand,47144
Nautla,20.2167,-96.7833,Mexico,47145
Tom Price,-22.6939,117.795,Australia,47146
Radlje ob Dravi,46.6152,15.2264,Slovenia,47147
Bordertown,-36.3118,140.7702,Australia,47148
Villalonga,-39.8829,-62.5833,Argentina,47149
Mezen,65.8439,44.2464,Russia,47150
Mangbwalu,1.9352,30.0462,Congo (Kinshasa),47151
Sao Domingos,15.025,-23.5625,Cabo Verde,47152
Groningen,5.8,-55.4667,Suriname,47153
Buala,-8.1448,159.5905,Solomon Islands,47154
Entre Rios,-21.5264,-64.1733,Bolivia,47155
Rio Mayo,-45.6869,-70.26,Argentina,47156
Cochrane,-47.2547,-72.575,Chile,47157
Senglea,35.8878,14.5169,Malta,47158
Gharghur,35.9241,14.4534,Malta,47159
Qrendi,35.8342,14.4589,Malta,47160
Kerewan,13.5,-16.0833,"Gambia, The",47161
Hlatikulu,-27,31.4167,Eswatini,47162
Saint-Georges,3.9105,-51.81,French Guiana,47163
Longreach,-23.4422,144.2491,Australia,47164
Trashi Yangtse,27.5833,91.4667,Bhutan,47165
Barclayville,4.6797,-8.2339,Liberia,47166
Kolasin,42.8236,19.5225,Montenegro,47167
Vila Velha,3.2167,-51.2167,Brazil,47168
Urubamba,-13.3042,-72.1167,Peru,47169
Trongsa,27.4994,90.5047,Bhutan,47170
Race,46.4519,15.6814,Slovenia,47171
Borovnica,45.9197,14.3572,Slovenia,47172
Eydhafushi,5.1038,73.0704,Maldives,47173
Triesenberg,47.1181,9.5433,Liechtenstein,47174
Vittoriosa,35.8881,14.5225,Malta,47175
Rodeo,-30.2164,-69.1394,Argentina,47176
Isafjordhur,66.0758,-23.1267,Iceland,47177
Santo Antonio,1.6367,7.4178,Sao Tome and Principe,47178
Donegal,54.65,-8.117,Ireland,47179
Saudharkrokur,65.7461,-19.6394,Iceland,47180
Tofol,5.3258,163.0086,"Micronesia, Federated States of",47181
Cestos City,5.4667,-9.5833,Liberia,47182
Saranpaul,64.26,60.9083,Russia,47183
Chumbicha,-28.8667,-66.2333,Argentina,47184
Egilsstadhir,65.2667,-14.4,Iceland,47185
Imtarfa,35.8908,14.3969,Malta,47186
Mkokotoni,-5.88,39.2731,Tanzania,47187
Mahdia,5.2825,-59.15,Guyana,47188
Kllokot,42.3714,21.3744,Kosovo,47189
Rosoman,41.5161,21.9497,North Macedonia,47190
Charleville,-26.4016,146.2383,Australia,47191
Fiorentino,43.9106,12.4556,San Marino,47192
Provideniya,64.4235,-173.2258,Russia,47193
Baltasar Brum,-30.7167,-57.3333,Uruguay,47194
Cloncurry,-20.7047,140.5053,Australia,47195
Exmouth,-21.9331,114.1281,Australia,47196
Chokurdakh,70.6183,147.8946,Russia,47197
Nauta,-4.5083,-73.5833,Peru,47198
Mariscal Jose Felix Estigarribia,-22.03,-60.61,Paraguay,47199
Capitol Hill,15.2137,145.7546,Northern Mariana Islands,47200
Brokopondo,5.0667,-54.9667,Suriname,47201
Vojnik,46.2933,15.3052,Slovenia,47202
Aigua,-34.2,-54.75,Uruguay,47203
Tarabuco,-19.1667,-64.9167,Bolivia,47204
Quime,-16.9817,-67.2167,Bolivia,47205
Severo-Kuril'sk,50.6667,156.1167,Russia,47206
Olenek,68.5,112.4667,Russia,47207
Demir Hisar,41.2208,21.2031,North Macedonia,47208
Beltinci,46.606,16.2328,Slovenia,47209
Al `Alamayn,30.8333,28.95,Egypt,47210
Nizhneudinsk,54.9333,99,Russia,47211
Hofn,64.25,-15.2167,Iceland,47212
Jaque,7.519,-78.166,Panama,47213
Nida,55.3033,21.0056,Lithuania,47214
Merredin,-31.482,118.279,Australia,47215
El Dorado,6.7167,-61.6167,Venezuela,47216
Karungu,-0.8496,34.15,Kenya,47217
Paro,27.4333,89.4167,Bhutan,47218
Vevcani,41.2403,20.5931,North Macedonia,47219
Polzela,46.2809,15.074,Slovenia,47220
Saskylakh,71.9653,114.0922,Russia,47221
Bloemhof,-27.65,25.59,South Africa,47222
Sohano,-5.4297,154.6711,Papua New Guinea,47223
Zhemgang,27.2134,90.655,Bhutan,47224
Boffa,10.185,-14.043,Guinea,47225
Coroico,-16.1833,-67.7333,Bolivia,47226
Gustavia,17.8979,-62.8506,Saint Barthelemy,47227
Ypejhu,-23.91,-55.46,Paraguay,47228
Ruggell,47.2433,9.53,Liechtenstein,47229
Tolten,-39.2166,-73.2123,Chile,47230
Muta,46.6167,15.1667,Slovenia,47231
Sveta Ana,46.6492,15.8442,Slovenia,47232
Lehututu,-23.9169,21.8264,Botswana,47233
Qala,36.0353,14.3103,Malta,47234
Sahbuz,39.4073,45.5733,Azerbaijan,47235
Store,46.2219,15.3111,Slovenia,47236
Te Anau,-45.415,167.716,New Zealand,47237
Egvekinot,66.3221,-179.1837,Russia,47238
Ig,45.9692,14.5394,Slovenia,47239
Roura,4.73,-52.33,French Guiana,47240
Maradah,29.2337,19.2166,Libya,47241
Onverwacht,5.5931,-55.1939,Suriname,47242
Gradsko,41.5775,21.9428,North Macedonia,47243
Desaguadero,-16.5667,-69.0333,Peru,47244
Sorata,-15.7733,-68.6481,Bolivia,47245
Mwenga,-3.0382,28.4325,Congo (Kinshasa),47246
El Manteco,7.3504,-62.5333,Venezuela,47247
Stanley,-51.7,-57.85,Falkland Islands (Islas Malvinas),47248
Kaikoura,-42.4,173.6814,New Zealand,47249
Floriana,35.8933,14.5058,Malta,47250
Ivancna Gorica,45.9374,14.8029,Slovenia,47251
Jose Batlle y Ordonez,-33.4667,-55.15,Uruguay,47252
Crna na Koroskem,46.4697,14.849,Slovenia,47253
